number,incident_state,active,made_sla,caller_id,opened_at,sys_updated_at,category,subcategory,impact,priority,assigned_to,knowledge,closed_code,resolved_by,resolved_at,closed_at
INC0013109,Resolved,TRUE,TRUE,Caller 5429,07-03-2016 14:42,14-03-2016 10:08,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 57,TRUE,code 6,Resolved by 53,14-03-2016 10:08,24-03-2016 18:50
INC0013110,Closed,FALSE,FALSE,Caller 5429,07-03-2016 14:42,24-03-2016 18:50,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 57,TRUE,code 6,Resolved by 53,14-03-2016 10:08,24-03-2016 18:50
INC0013112,Active,TRUE,TRUE,Caller 1170,07-03-2016 14:42,07-03-2016 14:46,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 11,Resolved by 215,11-03-2016 15:26,24-03-2016 18:50
INC0013117,Active,TRUE,TRUE,Caller 965,07-03-2016 14:43,07-03-2016 14:46,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 15,09-03-2016 08:26,24-03-2016 18:41
INC0013144,Active,TRUE,TRUE,Caller 4048,07-03-2016 14:47,07-03-2016 14:51,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 15,09-03-2016 14:34,24-03-2016 18:41
INC0013151,Active,TRUE,TRUE,Caller 993,07-03-2016 14:47,07-03-2016 14:50,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 15,09-03-2016 08:20,24-03-2016 18:41
INC0013158,Active,TRUE,TRUE,Caller 127,07-03-2016 14:48,07-03-2016 14:53,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 15,09-03-2016 14:40,24-03-2016 18:41
INC0013164,Active,TRUE,TRUE,Caller 608,07-03-2016 14:48,07-03-2016 14:48,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 9,Resolved by 133,17-03-2016 16:33,24-03-2016 18:59
INC0013192,Active,TRUE,TRUE,Caller 2192,07-03-2016 14:52,07-03-2016 14:58,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 166,08-03-2016 10:51,24-03-2016 18:41
INC0013196,New,TRUE,TRUE,Caller 608,07-03-2016 14:53,07-03-2016 14:55,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 125,TRUE,code 5,Resolved by 113,24-03-2016 16:07,29-03-2016 16:59
INC0013197,Active,TRUE,TRUE,Caller 608,07-03-2016 14:53,18-03-2016 13:05,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 125,TRUE,code 5,Resolved by 113,24-03-2016 16:07,29-03-2016 16:59
INC0013199,Resolved,TRUE,TRUE,Caller 608,07-03-2016 14:53,24-03-2016 16:07,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 125,TRUE,code 5,Resolved by 113,24-03-2016 16:07,29-03-2016 16:59
INC0013202,Closed,FALSE,FALSE,Caller 608,07-03-2016 14:53,29-03-2016 16:59,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 125,TRUE,code 5,Resolved by 113,24-03-2016 16:07,29-03-2016 16:59
INC0013204,New,TRUE,TRUE,Caller 5607,07-03-2016 14:55,07-03-2016 15:02,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 182,TRUE,code 8,Resolved by 165,12-04-2016 09:12,17-04-2016 10:07
INC0013205,Awaiting User Info,TRUE,TRUE,Caller 5607,07-03-2016 14:55,07-03-2016 17:41,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 182,TRUE,code 8,Resolved by 165,12-04-2016 09:12,17-04-2016 10:07
INC0013207,Resolved,TRUE,TRUE,Caller 5607,07-03-2016 14:55,10-03-2016 11:11,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 182,TRUE,code 8,Resolved by 165,12-04-2016 09:12,17-04-2016 10:07
INC0013208,Active,TRUE,TRUE,Caller 5607,07-03-2016 14:55,10-03-2016 12:04,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 182,TRUE,code 8,Resolved by 165,12-04-2016 09:12,17-04-2016 10:07
INC0013209,Closed,FALSE,FALSE,Caller 5607,07-03-2016 14:55,17-04-2016 10:07,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 182,TRUE,code 8,Resolved by 165,12-04-2016 09:12,17-04-2016 10:07
INC0013221,Active,TRUE,TRUE,Caller 4638,07-03-2016 14:56,07-03-2016 15:00,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 15,23-03-2016 16:03,28-03-2016 16:59
INC0013244,Active,TRUE,TRUE,Caller 919,07-03-2016 14:58,07-03-2016 14:58,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 83,10-03-2016 11:26,24-03-2016 18:50
INC0013245,Resolved,TRUE,TRUE,Caller 919,07-03-2016 14:58,10-03-2016 11:26,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 92,TRUE,code 6,Resolved by 83,10-03-2016 11:26,24-03-2016 18:50
INC0013246,Closed,FALSE,FALSE,Caller 919,07-03-2016 14:58,24-03-2016 18:50,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 92,TRUE,code 6,Resolved by 83,10-03-2016 11:26,24-03-2016 18:50
INC0013253,Active,TRUE,TRUE,Caller 3751,07-03-2016 14:59,07-03-2016 15:04,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 11,17-03-2016 14:30,24-03-2016 18:59
INC0013259,Active,TRUE,TRUE,Caller 4772,07-03-2016 14:59,07-03-2016 15:03,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 11,22-03-2016 11:46,27-03-2016 11:59
INC0013263,Active,TRUE,TRUE,Caller 3021,07-03-2016 15:01,07-03-2016 15:07,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 121,18-03-2016 10:20,24-03-2016 18:59
INC0013299,Active,TRUE,TRUE,Caller 5136,07-03-2016 15:05,07-03-2016 15:08,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 53,15-03-2016 08:45,24-03-2016 18:59
INC0013312,Active,TRUE,TRUE,Caller 1132,07-03-2016 15:09,07-03-2016 15:09,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 11,17-03-2016 15:01,24-03-2016 18:59
INC0013328,Active,TRUE,TRUE,Caller 2810,07-03-2016 15:11,07-03-2016 15:14,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 126,24-03-2016 10:26,29-03-2016 10:59
INC0013342,Active,TRUE,TRUE,Caller 2552,07-03-2016 15:14,07-03-2016 15:17,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 30,01-04-2016 15:19,06-04-2016 15:59
INC0013343,Awaiting User Info,TRUE,TRUE,Caller 2552,07-03-2016 15:14,24-03-2016 12:28,Hardware,Request for new laptop/monitor setup,2 - Medium,3 - Moderate,?,TRUE,code 6,Resolved by 30,01-04-2016 15:19,06-04-2016 15:59
INC0013346,Resolved,TRUE,TRUE,Caller 2552,07-03-2016 15:14,01-04-2016 15:19,Hardware,Request for new laptop/monitor setup,2 - Medium,3 - Moderate,Resolver 31,TRUE,code 6,Resolved by 30,01-04-2016 15:19,06-04-2016 15:59
INC0013347,Closed,FALSE,FALSE,Caller 2552,07-03-2016 15:14,06-04-2016 15:59,Hardware,Request for new laptop/monitor setup,2 - Medium,3 - Moderate,Resolver 31,TRUE,code 6,Resolved by 30,01-04-2016 15:19,06-04-2016 15:59
INC0013351,Active,TRUE,TRUE,Caller 3031,07-03-2016 15:14,07-03-2016 15:14,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 98,18-04-2016 09:41,23-04-2016 10:07
INC0013352,Resolved,TRUE,TRUE,Caller 3031,07-03-2016 15:14,18-04-2016 09:41,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 109,TRUE,code 6,Resolved by 98,18-04-2016 09:41,23-04-2016 10:07
INC0013353,Closed,FALSE,FALSE,Caller 3031,07-03-2016 15:14,23-04-2016 10:07,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 109,TRUE,code 6,Resolved by 98,18-04-2016 09:41,23-04-2016 10:07
INC0013373,Active,TRUE,TRUE,Caller 2620,07-03-2016 15:19,07-03-2016 15:32,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 166,09-03-2016 11:31,24-03-2016 18:41
INC0013382,Active,TRUE,TRUE,Caller 30,07-03-2016 15:23,07-03-2016 15:23,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 11,22-03-2016 11:37,27-03-2016 11:59
INC0013417,Active,TRUE,TRUE,Caller 3700,07-03-2016 15:27,07-03-2016 15:38,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 15,09-03-2016 14:54,24-03-2016 18:41
INC0013418,Resolved,TRUE,TRUE,Caller 3700,07-03-2016 15:27,09-03-2016 14:54,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,?,TRUE,code 6,Resolved by 15,09-03-2016 14:54,24-03-2016 18:41
INC0013420,Closed,FALSE,FALSE,Caller 3700,07-03-2016 15:27,24-03-2016 18:41,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,?,TRUE,code 6,Resolved by 15,09-03-2016 14:54,24-03-2016 18:41
INC0013431,Active,TRUE,TRUE,Caller 3388,07-03-2016 15:29,07-03-2016 15:36,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 166,09-03-2016 10:41,24-03-2016 18:41
INC0013432,Resolved,TRUE,TRUE,Caller 3388,07-03-2016 15:29,09-03-2016 10:41,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,?,TRUE,code 6,Resolved by 166,09-03-2016 10:41,24-03-2016 18:41
INC0013434,Closed,FALSE,FALSE,Caller 3388,07-03-2016 15:29,24-03-2016 18:41,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,?,TRUE,code 6,Resolved by 166,09-03-2016 10:41,24-03-2016 18:41
INC0013435,Active,TRUE,TRUE,Caller 5233,07-03-2016 15:33,07-03-2016 15:42,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 33,09-03-2016 12:21,24-03-2016 18:41
INC0013436,Resolved,TRUE,TRUE,Caller 5233,07-03-2016 15:33,09-03-2016 12:21,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 34,TRUE,code 6,Resolved by 33,09-03-2016 12:21,24-03-2016 18:41
INC0013437,Closed,FALSE,FALSE,Caller 5233,07-03-2016 15:33,24-03-2016 18:41,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 34,TRUE,code 6,Resolved by 33,09-03-2016 12:21,24-03-2016 18:41
INC0013438,Active,TRUE,TRUE,Caller 905,07-03-2016 15:35,07-03-2016 15:38,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 22,29-03-2016 11:39,03-04-2016 11:59
INC0013440,Awaiting User Info,TRUE,TRUE,Caller 905,07-03-2016 15:35,28-03-2016 15:22,Hardware,Request for new laptop/monitor setup,2 - Medium,3 - Moderate,Resolver 24,TRUE,code 6,Resolved by 22,29-03-2016 11:39,03-04-2016 11:59
INC0013441,Resolved,TRUE,TRUE,Caller 905,07-03-2016 15:35,29-03-2016 11:39,Hardware,Request for new laptop/monitor setup,2 - Medium,3 - Moderate,Resolver 24,TRUE,code 6,Resolved by 22,29-03-2016 11:39,03-04-2016 11:59
INC0013442,Closed,FALSE,FALSE,Caller 905,07-03-2016 15:35,03-04-2016 11:59,Hardware,Request for new laptop/monitor setup,2 - Medium,3 - Moderate,Resolver 24,TRUE,code 6,Resolved by 22,29-03-2016 11:39,03-04-2016 11:59
INC0013448,New,TRUE,TRUE,Caller 1170,07-03-2016 15:36,07-03-2016 15:36,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,?,TRUE,code 6,Resolved by 11,10-03-2016 10:35,24-03-2016 18:50
INC0013449,Active,TRUE,TRUE,Caller 1170,07-03-2016 15:36,07-03-2016 16:17,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 126,TRUE,code 6,Resolved by 11,10-03-2016 10:35,24-03-2016 18:50
INC0013450,Awaiting User Info,TRUE,TRUE,Caller 1170,07-03-2016 15:36,10-03-2016 00:25,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 126,TRUE,code 6,Resolved by 11,10-03-2016 10:35,24-03-2016 18:50
INC0013451,Resolved,TRUE,TRUE,Caller 1170,07-03-2016 15:36,10-03-2016 10:35,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 126,TRUE,code 6,Resolved by 11,10-03-2016 10:35,24-03-2016 18:50
INC0013452,Closed,FALSE,FALSE,Caller 1170,07-03-2016 15:36,24-03-2016 18:50,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 126,TRUE,code 6,Resolved by 11,10-03-2016 10:35,24-03-2016 18:50
INC0013453,Active,TRUE,TRUE,Caller 4647,07-03-2016 15:37,07-03-2016 15:42,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 11,Resolved by 121,14-03-2016 10:15,24-03-2016 18:50
INC0013454,Resolved,TRUE,TRUE,Caller 4647,07-03-2016 15:37,14-03-2016 10:15,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 135,TRUE,code 11,Resolved by 121,14-03-2016 10:15,24-03-2016 18:50
INC0013455,Closed,FALSE,FALSE,Caller 4647,07-03-2016 15:37,24-03-2016 18:50,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 135,TRUE,code 11,Resolved by 121,14-03-2016 10:15,24-03-2016 18:50
INC0013462,Active,TRUE,TRUE,Caller 1732,07-03-2016 15:40,07-03-2016 15:45,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 53,09-03-2016 09:45,24-03-2016 18:41
INC0013463,Resolved,TRUE,TRUE,Caller 1732,07-03-2016 15:40,09-03-2016 09:45,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 57,TRUE,code 6,Resolved by 53,09-03-2016 09:45,24-03-2016 18:41
INC0013464,Closed,FALSE,FALSE,Caller 1732,07-03-2016 15:40,24-03-2016 18:41,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 57,TRUE,code 6,Resolved by 53,09-03-2016 09:45,24-03-2016 18:41
INC0013479,Active,TRUE,TRUE,Caller 4255,07-03-2016 15:43,07-03-2016 15:46,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 15,11-03-2016 11:26,24-03-2016 18:50
INC0013480,Resolved,TRUE,TRUE,Caller 4255,07-03-2016 15:43,11-03-2016 11:26,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 17,TRUE,code 6,Resolved by 15,11-03-2016 11:26,24-03-2016 18:50
INC0013481,Closed,FALSE,FALSE,Caller 4255,07-03-2016 15:43,24-03-2016 18:50,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 17,TRUE,code 6,Resolved by 15,11-03-2016 11:26,24-03-2016 18:50
INC0013496,Active,TRUE,TRUE,Caller 2783,07-03-2016 15:46,07-03-2016 16:50,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 8,Resolved by 165,09-03-2016 18:12,24-03-2016 18:41
INC0013497,Resolved,TRUE,TRUE,Caller 2783,07-03-2016 15:46,09-03-2016 18:12,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 182,TRUE,code 8,Resolved by 165,09-03-2016 18:12,24-03-2016 18:41
INC0013499,Closed,FALSE,FALSE,Caller 2783,07-03-2016 15:46,24-03-2016 18:41,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 182,TRUE,code 8,Resolved by 165,09-03-2016 18:12,24-03-2016 18:41
INC0013501,New,TRUE,TRUE,Caller 1225,07-03-2016 15:46,07-03-2016 15:54,Internal IT,Application license is about to expiry,2 - Medium,3 - Moderate,Resolver 2,TRUE,code 7,Resolved by 2,08-03-2016 15:28,13-03-2016 16:00
INC0013502,Active,TRUE,TRUE,Caller 1225,07-03-2016 15:46,08-03-2016 13:58,Internal IT,windows license is about to expiry,1 - High,2 - High,Resolver 2,TRUE,code 7,Resolved by 2,08-03-2016 15:28,13-03-2016 16:00
INC0013503,Awaiting User Info,TRUE,TRUE,Caller 1225,07-03-2016 15:46,08-03-2016 14:04,Internal IT,windows license is about to expiry,1 - High,2 - High,Resolver 2,TRUE,code 7,Resolved by 2,08-03-2016 15:28,13-03-2016 16:00
INC0013504,Resolved,TRUE,TRUE,Caller 1225,07-03-2016 15:46,08-03-2016 15:28,Internal IT,windows license is about to expiry,1 - High,2 - High,Resolver 2,TRUE,code 7,Resolved by 2,08-03-2016 15:28,13-03-2016 16:00
INC0013506,Closed,FALSE,FALSE,Caller 1225,07-03-2016 15:46,13-03-2016 16:00,Internal IT,windows license is about to expiry,1 - High,2 - High,Resolver 2,TRUE,code 7,Resolved by 2,08-03-2016 15:28,13-03-2016 16:00
INC0013507,Active,TRUE,TRUE,Caller 2542,07-03-2016 15:46,07-03-2016 15:50,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 30,06-04-2016 13:31,11-04-2016 13:59
INC0013508,Awaiting User Info,TRUE,TRUE,Caller 2542,07-03-2016 15:46,24-03-2016 12:30,Hardware,Request for new laptop/monitor setup,2 - Medium,3 - Moderate,?,TRUE,code 6,Resolved by 30,06-04-2016 13:31,11-04-2016 13:59
INC0013513,Resolved,TRUE,TRUE,Caller 2542,07-03-2016 15:46,06-04-2016 13:31,Hardware,Request for new laptop/monitor setup,2 - Medium,3 - Moderate,Resolver 31,TRUE,code 6,Resolved by 30,06-04-2016 13:31,11-04-2016 13:59
INC0013514,Closed,FALSE,FALSE,Caller 2542,07-03-2016 15:46,11-04-2016 13:59,Hardware,Request for new laptop/monitor setup,2 - Medium,3 - Moderate,Resolver 31,TRUE,code 6,Resolved by 30,06-04-2016 13:31,11-04-2016 13:59
INC0013516,New,TRUE,TRUE,Caller 1679,07-03-2016 15:49,07-03-2016 15:53,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 229,TRUE,code 6,Resolved by 208,26-03-2016 13:14,31-03-2016 13:59
INC0013518,Active,TRUE,TRUE,Caller 1679,07-03-2016 15:49,08-03-2016 12:38,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 229,TRUE,code 6,Resolved by 208,26-03-2016 13:14,31-03-2016 13:59
INC0013519,Awaiting User Info,TRUE,TRUE,Caller 1679,07-03-2016 15:49,11-03-2016 11:53,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 229,TRUE,code 6,Resolved by 208,26-03-2016 13:14,31-03-2016 13:59
INC0013520,Resolved,TRUE,TRUE,Caller 1679,07-03-2016 15:49,26-03-2016 13:14,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 229,TRUE,code 6,Resolved by 208,26-03-2016 13:14,31-03-2016 13:59
INC0013523,Closed,FALSE,FALSE,Caller 1679,07-03-2016 15:49,31-03-2016 13:59,Admin,Office interanal hardware equipment issue,2 - Medium,3 - Moderate,Resolver 229,TRUE,code 6,Resolved by 208,26-03-2016 13:14,31-03-2016 13:59
INC0013545,Active,TRUE,TRUE,Caller 2916,07-03-2016 16:00,07-03-2016 16:51,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 8,Resolved by 182,06-05-2016 10:18,11-05-2016 11:07
INC0013564,Active,TRUE,TRUE,Caller 3323,07-03-2016 16:36,07-03-2016 16:36,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 97,TRUE,code 1,Resolved by 87,07-03-2016 17:46,24-03-2016 18:41
INC0013566,Resolved,TRUE,TRUE,Caller 3323,07-03-2016 16:36,07-03-2016 17:46,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 97,TRUE,code 1,Resolved by 87,07-03-2016 17:46,24-03-2016 18:41
INC0013567,Closed,FALSE,FALSE,Caller 3323,07-03-2016 16:36,24-03-2016 18:41,Application/DB Access,Provide access on XYZ Database/application,2 - Medium,3 - Moderate,Resolver 97,TRUE,code 1,Resolved by 87,07-03-2016 17:46,24-03-2016 18:41
INC0013580,Active,TRUE,TRUE,Caller 5269,07-03-2016 16:49,07-03-2016 16:55,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 6,Resolved by 166,09-03-2016 15:34,24-03-2016 18:41
INC0013581,Awaiting User Info,TRUE,TRUE,Caller 5269,07-03-2016 16:49,08-03-2016 01:49,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 6,TRUE,code 6,Resolved by 166,09-03-2016 15:34,24-03-2016 18:41
INC0013582,Resolved,TRUE,TRUE,Caller 5269,07-03-2016 16:49,09-03-2016 15:34,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,?,TRUE,code 6,Resolved by 166,09-03-2016 15:34,24-03-2016 18:41
INC0013583,Closed,FALSE,FALSE,Caller 5269,07-03-2016 16:49,24-03-2016 18:41,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,?,TRUE,code 6,Resolved by 166,09-03-2016 15:34,24-03-2016 18:41
INC0013585,Active,TRUE,TRUE,Caller 4250,07-03-2016 16:49,07-03-2016 16:53,Admin,Office stationary required for project team ,2 - Medium,3 - Moderate,Resolver 192,TRUE,code 11,Resolved by 215,14-03-2016 10:53,24-03-2016 18:50
